customer_id,tower_id,region_customer,plan,monthly_revenue,data_usage_gb,complaint_count,region_tower,technology,tower_health_score,tower_status,problem_indicators,failure_probability,risk_category,recommended_action,network_region,potentially_affected,revenue_at_risk,high_value_customer,high_value_at_risk
C00190,T1069,South,Standard,499,38.76,1,South,4G,78.69,Warning,No Major Issue,25.29,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C00191,T1030,South,Premium,799,27.96,1,South,4G,78.68,Warning,No Major Issue,27.53,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C00192,T1045,West,Premium,799,31.04,1,West,4G,78.67,Warning,No Major Issue,14.9,LOW,Normal monitoring,West,False,0,True,False
C00193,T1142,North,Unlimited,1199,34.6,1,North,4G,77.91,Warning,No Major Issue,15.49,LOW,Normal monitoring,North,False,0,True,False
C00194,T1142,North,Standard,499,39.24,2,North,4G,77.91,Warning,No Major Issue,15.49,LOW,Normal monitoring,North,False,0,False,False
C00195,T1374,North,Standard,499,18.88,0,North,5G,79.03,Warning,No Major Issue,24.15,LOW,Normal monitoring,North,False,0,False,False
C00196,T1473,North,Basic,299,44.21,1,North,5G,78.77,Warning,No Major Issue,29.86,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C00197,T1033,Central,Unlimited,1199,28.06,3,Central,5G,77.86,Warning,No Major Issue,18.76,LOW,Normal monitoring,Central,False,0,True,False
C00198,T1498,North,Premium,799,20.91,1,North,5G,79.07,Warning,No Major Issue,11.21,LOW,Normal monitoring,North,False,0,True,False
C00199,T1295,West,Standard,499,33.68,0,West,4G,78.75,Warning,No Major Issue,14.07,LOW,Normal monitoring,West,False,0,False,False
C00200,T1358,South,Basic,299,23.58,1,South,4G,78.48,Warning,No Major Issue,28.88,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C00201,T1344,East,Standard,499,33.74,4,East,4G,79.13,Warning,No Major Issue,8.81,LOW,Normal monitoring,East,False,0,False,False
C00202,T1376,Central,Basic,299,20.74,0,Central,4G,78.61,Warning,No Major Issue,33.12,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00203,T1065,Central,Basic,299,29.24,0,Central,4G,78.11,Warning,No Major Issue,29.06,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00204,T1324,North,Standard,499,33.39,1,North,5G,78.67,Warning,No Major Issue,13.77,LOW,Normal monitoring,North,False,0,False,False
C00205,T1025,North,Premium,799,30.51,1,North,5G,79.22,Warning,No Major Issue,43.45,MEDIUM,Increase monitoring frequency,North,False,0,True,False
C00206,T1479,Central,Standard,499,16.58,1,Central,5G,78.89,Warning,No Major Issue,21.8,LOW,Normal monitoring,Central,False,0,False,False
C00207,T1112,North,Standard,499,37.54,1,North,4G,79.36,Warning,No Major Issue,27.04,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C00208,T1066,West,Unlimited,1199,28.59,2,West,4G,79.29,Warning,No Major Issue,24.88,LOW,Normal monitoring,West,False,0,True,False
C00209,T1254,South,Premium,799,12.28,1,South,4G,78.2,Warning,No Major Issue,36.89,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C00210,T1435,South,Standard,499,24.36,0,South,5G,78.62,Warning,No Major Issue,27.1,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C00211,T1356,West,Basic,299,28.75,1,West,4G,80.3,Healthy,No Major Issue,86.93,CRITICAL,Immediate technician inspection,West,True,299,False,False
C00212,T1124,East,Premium,799,36.52,1,East,5G,79.03,Warning,No Major Issue,58.21,HIGH,Schedule preventive maintenance,East,True,799,True,True
C00213,T1367,Central,Standard,499,31.18,0,Central,4G,78.78,Warning,No Major Issue,21.57,LOW,Normal monitoring,Central,False,0,False,False
C00214,T1021,West,Standard,499,29.4,0,West,5G,78.34,Warning,No Major Issue,30.77,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C00215,T1257,Central,Basic,299,16.06,0,Central,5G,79.41,Warning,No Major Issue,22.44,LOW,Normal monitoring,Central,False,0,False,False
C00216,T1213,Central,Premium,799,43.68,1,Central,5G,78.34,Warning,No Major Issue,22.63,LOW,Normal monitoring,Central,False,0,True,False
C00217,T1453,Central,Basic,299,39.75,0,Central,4G,78.3,Warning,No Major Issue,37.45,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00218,T1208,East,Premium,799,40.11,2,East,4G,78.77,Warning,No Major Issue,20.01,LOW,Normal monitoring,East,False,0,True,False
C00219,T1202,East,Standard,499,15.31,0,East,5G,78.96,Warning,No Major Issue,29.95,MEDIUM,Increase monitoring frequency,East,False,0,False,False
C00220,T1001,North,Basic,299,6.06,1,North,4G,78.18,Warning,No Major Issue,32.68,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C00221,T1176,South,Standard,499,23.63,1,South,5G,78.87,Warning,No Major Issue,70.17,HIGH,Schedule preventive maintenance,South,True,499,False,False
C00222,T1478,West,Unlimited,1199,22.83,2,West,4G,78.25,Warning,No Major Issue,12.57,LOW,Normal monitoring,West,False,0,True,False
C00223,T1233,West,Unlimited,1199,24.14,2,West,5G,79.13,Warning,No Major Issue,85.8,CRITICAL,Immediate technician inspection,West,True,1199,True,True
C00224,T1182,West,Unlimited,1199,28.65,0,West,5G,79.92,Warning,No Major Issue,22.33,LOW,Normal monitoring,West,False,0,True,False
C00225,T1462,Central,Basic,299,21.83,1,Central,5G,77.9,Warning,No Major Issue,33.41,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00226,T1312,West,Standard,499,19.87,1,West,5G,78.5,Warning,No Major Issue,28.37,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C00227,T1067,East,Basic,299,22.75,1,East,4G,78.93,Warning,No Major Issue,19.96,LOW,Normal monitoring,East,False,0,False,False
C00228,T1350,Central,Basic,299,22.75,1,Central,4G,78.44,Warning,No Major Issue,17.97,LOW,Normal monitoring,Central,False,0,False,False
C00229,T1333,North,Standard,499,48.3,2,North,4G,78.86,Warning,No Major Issue,15.82,LOW,Normal monitoring,North,False,0,False,False
C00230,T1306,East,Basic,299,46.97,6,East,5G,51.21,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,East,True,299,False,False
C00231,T1349,Central,Basic,299,21.84,0,Central,5G,79.1,Warning,No Major Issue,23.11,LOW,Normal monitoring,Central,False,0,False,False
C00232,T1240,East,Premium,799,8.45,2,East,5G,78.92,Warning,No Major Issue,20.83,LOW,Normal monitoring,East,False,0,True,False
C00233,T1193,South,Basic,299,23.43,3,South,5G,50.4,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,South,True,299,False,False
C00234,T1298,South,Standard,499,42.35,2,South,4G,50.78,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,South,True,499,False,False
C00235,T1483,South,Basic,299,34.72,1,South,5G,78.89,Warning,No Major Issue,18.94,LOW,Normal monitoring,South,False,0,False,False
C00236,T1134,South,Standard,499,29.75,0,South,4G,78.25,Warning,No Major Issue,12.75,LOW,Normal monitoring,South,False,0,False,False
C00237,T1431,Central,Premium,799,4.28,1,Central,4G,79.08,Warning,No Major Issue,25.1,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C00238,T1034,North,Unlimited,1199,52.29,1,North,4G,77.83,Warning,No Major Issue,17.3,LOW,Normal monitoring,North,False,0,True,False
C00239,T1200,East,Standard,499,17.98,1,East,5G,78.71,Warning,No Major Issue,88.47,CRITICAL,Immediate technician inspection,East,True,499,False,False
C00240,T1077,East,Basic,299,28.05,0,East,5G,79.68,Warning,No Major Issue,78.8,CRITICAL,Immediate technician inspection,East,True,299,False,False
C00241,T1410,West,Standard,499,33.3,1,West,4G,79.09,Warning,No Major Issue,37.91,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C00242,T1480,East,Basic,299,34.56,1,East,4G,78.95,Warning,No Major Issue,30.32,MEDIUM,Increase monitoring frequency,East,False,0,False,False
C00243,T1214,South,Unlimited,1199,17.38,1,South,5G,51.63,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,South,True,1199,True,True
C00244,T1256,West,Basic,299,31.01,1,West,4G,78.96,Warning,No Major Issue,81.58,CRITICAL,Immediate technician inspection,West,True,299,False,False
C00245,T1187,South,Unlimited,1199,10.05,0,South,5G,78.44,Warning,No Major Issue,22.78,LOW,Normal monitoring,South,False,0,True,False
C00246,T1285,North,Premium,799,28.8,1,North,5G,78.99,Warning,No Major Issue,72.56,HIGH,Schedule preventive maintenance,North,True,799,True,True
C00247,T1496,West,Unlimited,1199,33.14,1,West,5G,79.11,Warning,No Major Issue,21.75,LOW,Normal monitoring,West,False,0,True,False
C00248,T1430,South,Unlimited,1199,19.45,1,South,4G,78.79,Warning,No Major Issue,34.14,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C00249,T1235,North,Basic,299,11.24,0,North,4G,78.6,Warning,No Major Issue,19.42,LOW,Normal monitoring,North,False,0,False,False
C00250,T1196,Central,Standard,499,33.81,2,Central,5G,78.01,Warning,No Major Issue,31.62,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00251,T1358,South,Unlimited,1199,32.91,0,South,4G,78.48,Warning,No Major Issue,28.88,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C00252,T1476,East,Standard,499,21.64,1,East,5G,78.68,Warning,No Major Issue,25.72,MEDIUM,Increase monitoring frequency,East,False,0,False,False
C00253,T1043,West,Unlimited,1199,16.36,0,West,4G,78.09,Warning,No Major Issue,38.43,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C00254,T1185,West,Premium,799,33.13,3,West,4G,79.77,Warning,No Major Issue,18.17,LOW,Normal monitoring,West,False,0,True,False
C00255,T1030,South,Premium,799,34.16,2,South,4G,78.68,Warning,No Major Issue,27.53,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C00256,T1297,Central,Premium,799,29.05,1,Central,5G,78.3,Warning,No Major Issue,73.92,HIGH,Schedule preventive maintenance,Central,True,799,True,True
C00257,T1398,North,Premium,799,21.83,1,North,4G,78.52,Warning,No Major Issue,20.84,LOW,Normal monitoring,North,False,0,True,False
C00258,T1153,West,Basic,299,21.95,0,West,5G,78.59,Warning,No Major Issue,32.99,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C00259,T1225,Central,Unlimited,1199,34.44,1,Central,4G,78.59,Warning,No Major Issue,26.34,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C00260,T1200,East,Standard,499,38.43,0,East,5G,78.71,Warning,No Major Issue,88.47,CRITICAL,Immediate technician inspection,East,True,499,False,False
C00261,T1350,Central,Premium,799,22.27,1,Central,4G,78.44,Warning,No Major Issue,17.97,LOW,Normal monitoring,Central,False,0,True,False
C00262,T1309,East,Standard,499,6.16,1,East,5G,78.76,Warning,No Major Issue,24.75,LOW,Normal monitoring,East,False,0,False,False
C00263,T1367,Central,Standard,499,24.49,1,Central,4G,78.78,Warning,No Major Issue,21.57,LOW,Normal monitoring,Central,False,0,False,False
C00264,T1290,South,Unlimited,1199,20.55,0,South,5G,78.99,Warning,No Major Issue,23.28,LOW,Normal monitoring,South,False,0,True,False
C00265,T1176,South,Basic,299,28.42,1,South,5G,78.87,Warning,No Major Issue,70.17,HIGH,Schedule preventive maintenance,South,True,299,False,False
C00266,T1154,Central,Unlimited,1199,38.44,5,Central,4G,78.65,Warning,No Major Issue,26.7,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C00267,T1085,West,Unlimited,1199,8.16,0,West,5G,79.01,Warning,No Major Issue,53.51,HIGH,Schedule preventive maintenance,West,True,1199,True,True
C00268,T1097,Central,Standard,499,21.76,1,Central,5G,78.96,Warning,No Major Issue,22.09,LOW,Normal monitoring,Central,False,0,False,False
C00269,T1433,Central,Standard,499,30.18,0,Central,5G,77.67,Warning,No Major Issue,21.11,LOW,Normal monitoring,Central,False,0,False,False
C00270,T1197,Central,Standard,499,24.83,0,Central,5G,78.46,Warning,No Major Issue,23.77,LOW,Normal monitoring,Central,False,0,False,False
C00271,T1222,Central,Basic,299,24.25,2,Central,5G,79.11,Warning,No Major Issue,32.84,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00272,T1045,West,Premium,799,24.99,3,West,4G,78.67,Warning,No Major Issue,14.9,LOW,Normal monitoring,West,False,0,True,False
C00273,T1495,East,Standard,499,21.38,4,East,5G,51.45,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,East,True,499,False,False
C00274,T1110,East,Unlimited,1199,24.79,0,East,4G,78.66,Warning,No Major Issue,23.08,LOW,Normal monitoring,East,False,0,True,False
C00275,T1340,North,Standard,499,13.73,2,North,4G,79.26,Warning,No Major Issue,80.66,CRITICAL,Immediate technician inspection,North,True,499,False,False
C00276,T1470,South,Premium,799,13.93,0,South,5G,78.76,Warning,No Major Issue,30.72,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C00277,T1481,West,Premium,799,26.72,2,West,5G,79.8,Warning,No Major Issue,80.25,CRITICAL,Immediate technician inspection,West,True,799,True,True
C00278,T1136,South,Standard,499,20.23,0,South,5G,79.19,Warning,No Major Issue,22.49,LOW,Normal monitoring,South,False,0,False,False
C00279,T1051,Central,Basic,299,36.3,0,Central,4G,79.32,Warning,No Major Issue,49.26,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00280,T1273,North,Unlimited,1199,33.51,5,North,5G,51.19,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,North,True,1199,True,True
C00281,T1486,West,Basic,299,29.95,1,West,4G,78.75,Warning,No Major Issue,26.22,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C00282,T1378,Central,Unlimited,1199,36.97,0,Central,4G,78.25,Warning,No Major Issue,16.42,LOW,Normal monitoring,Central,False,0,True,False
C00283,T1075,East,Standard,499,22.37,1,East,4G,78.0,Warning,No Major Issue,18.48,LOW,Normal monitoring,East,False,0,False,False
C00284,T1370,West,Premium,799,39.46,0,West,5G,78.98,Warning,No Major Issue,29.28,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C00285,T1464,South,Basic,299,19.83,1,South,5G,77.78,Warning,No Major Issue,24.6,LOW,Normal monitoring,South,False,0,False,False
C00286,T1336,East,Unlimited,1199,13.01,1,East,4G,79.4,Warning,No Major Issue,49.84,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C00287,T1134,South,Standard,499,31.49,1,South,4G,78.25,Warning,No Major Issue,12.75,LOW,Normal monitoring,South,False,0,False,False
C00288,T1102,North,Premium,799,33.28,1,North,5G,78.58,Warning,No Major Issue,20.88,LOW,Normal monitoring,North,False,0,True,False
C00289,T1412,South,Standard,499,22.69,1,South,4G,78.27,Warning,No Major Issue,18.29,LOW,Normal monitoring,South,False,0,False,False
C00290,T1454,East,Standard,499,2.5,2,East,5G,78.83,Warning,No Major Issue,20.74,LOW,Normal monitoring,East,False,0,False,False
C00291,T1368,East,Premium,799,25.91,0,East,5G,78.72,Warning,No Major Issue,20.71,LOW,Normal monitoring,East,False,0,True,False
C00292,T1484,North,Unlimited,1199,0.0,3,North,4G,78.46,Warning,No Major Issue,22.53,LOW,Normal monitoring,North,False,0,True,False
C00293,T1498,North,Standard,499,0.0,2,North,5G,79.07,Warning,No Major Issue,11.21,LOW,Normal monitoring,North,False,0,False,False
C00294,T1455,West,Premium,799,18.91,1,West,4G,78.56,Warning,No Major Issue,18.74,LOW,Normal monitoring,West,False,0,True,False
C00295,T1341,West,Basic,299,14.21,3,West,5G,78.57,Warning,No Major Issue,35.97,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C00296,T1186,East,Standard,499,27.87,0,East,4G,78.12,Warning,No Major Issue,22.83,LOW,Normal monitoring,East,False,0,False,False
C00297,T1115,North,Standard,499,31.25,0,North,4G,78.43,Warning,No Major Issue,20.14,LOW,Normal monitoring,North,False,0,False,False
C00298,T1133,South,Standard,499,25.91,0,South,4G,78.53,Warning,No Major Issue,21.4,LOW,Normal monitoring,South,False,0,False,False
C00299,T1486,West,Basic,299,31.43,0,West,4G,78.75,Warning,No Major Issue,26.22,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C00300,T1414,South,Standard,499,16.39,2,South,4G,78.45,Warning,No Major Issue,21.63,LOW,Normal monitoring,South,False,0,False,False
C00301,T1039,West,Basic,299,33.22,0,West,5G,78.76,Warning,No Major Issue,28.0,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C00302,T1361,West,Premium,799,20.68,1,West,4G,78.6,Warning,No Major Issue,29.39,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C00303,T1434,East,Unlimited,1199,29.91,1,East,5G,78.13,Warning,No Major Issue,33.74,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C00304,T1207,South,Basic,299,24.98,1,South,5G,78.94,Warning,No Major Issue,13.11,LOW,Normal monitoring,South,False,0,False,False
C00305,T1191,Central,Premium,799,39.26,0,Central,4G,78.31,Warning,No Major Issue,73.28,HIGH,Schedule preventive maintenance,Central,True,799,True,True
C00306,T1189,West,Unlimited,1199,38.93,1,West,4G,79.05,Warning,No Major Issue,15.94,LOW,Normal monitoring,West,False,0,True,False
C00307,T1398,North,Unlimited,1199,10.32,2,North,4G,78.52,Warning,No Major Issue,20.84,LOW,Normal monitoring,North,False,0,True,False
C00308,T1469,Central,Premium,799,35.02,1,Central,4G,78.47,Warning,No Major Issue,12.47,LOW,Normal monitoring,Central,False,0,True,False
C00309,T1255,Central,Premium,799,34.03,2,Central,5G,78.71,Warning,No Major Issue,31.01,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C00310,T1407,East,Unlimited,1199,13.16,1,East,4G,79.0,Warning,No Major Issue,76.85,CRITICAL,Immediate technician inspection,East,True,1199,True,True
C00311,T1205,Central,Premium,799,16.41,4,Central,4G,51.67,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,Central,True,799,True,True
C00312,T1484,North,Standard,499,29.97,1,North,4G,78.46,Warning,No Major Issue,22.53,LOW,Normal monitoring,North,False,0,False,False
C00313,T1184,South,Standard,499,18.19,4,South,4G,51.27,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,South,True,499,False,False
C00314,T1189,West,Unlimited,1199,37.11,1,West,4G,79.05,Warning,No Major Issue,15.94,LOW,Normal monitoring,West,False,0,True,False
C00315,T1438,West,Premium,799,22.25,0,West,4G,78.93,Warning,No Major Issue,19.69,LOW,Normal monitoring,West,False,0,True,False
C00316,T1201,Central,Unlimited,1199,30.78,2,Central,5G,78.73,Warning,No Major Issue,21.54,LOW,Normal monitoring,Central,False,0,True,False
C00317,T1476,East,Unlimited,1199,13.6,0,East,5G,78.68,Warning,No Major Issue,25.72,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C00318,T1492,East,Basic,299,33.19,1,East,5G,78.98,Warning,No Major Issue,80.26,CRITICAL,Immediate technician inspection,East,True,299,False,False
C00319,T1220,South,Standard,499,22.29,1,South,4G,77.78,Warning,No Major Issue,81.76,CRITICAL,Immediate technician inspection,South,True,499,False,False
C00320,T1463,South,Premium,799,17.35,1,South,4G,78.91,Warning,No Major Issue,38.88,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C00321,T1064,Central,Basic,299,29.22,0,Central,4G,77.78,Warning,No Major Issue,19.54,LOW,Normal monitoring,Central,False,0,False,False
