customer_id,tower_id,region,plan,monthly_revenue,data_usage_gb,complaint_count
C00609,T1402,East,Basic,299,25.17,1
C00610,T1405,South,Premium,799,27.46,1
C00611,T1313,West,Basic,299,36.39,1
C00612,T1202,East,Standard,499,29.62,1
C00613,T1385,South,Standard,499,21.98,1
C00614,T1426,North,Premium,799,34.52,1
C00615,T1141,North,Unlimited,1199,42.9,3
C00616,T1145,North,Standard,499,25.49,1
C00617,T1294,Central,Premium,799,13.22,1
C00618,T1449,West,Unlimited,1199,19.51,1
C00619,T1135,Central,Basic,299,21.15,2
C00620,T1269,East,Standard,499,21.52,1
C00621,T1074,East,Standard,499,25.02,1
C00622,T1024,North,Premium,799,8.29,1
C00623,T1256,West,Unlimited,1199,27.83,3
C00624,T1065,Central,Unlimited,1199,5.26,2
C00625,T1370,West,Standard,499,25.8,0
C00626,T1294,Central,Premium,799,17.75,1
C00627,T1051,Central,Standard,499,41.96,0
C00628,T1080,Central,Basic,299,24.51,2
C00629,T1495,East,Basic,299,11.18,5
C00630,T1228,West,Standard,499,27.99,2
C00631,T1031,East,Standard,499,16.27,1
C00632,T1058,Central,Unlimited,1199,20.46,1
C00633,T1389,South,Basic,299,37.45,1
C00634,T1245,Central,Premium,799,23.78,4
C00635,T1460,Central,Premium,799,0.0,4
C00636,T1098,East,Premium,799,29.5,1
C00637,T1322,East,Unlimited,1199,11.54,1
C00638,T1189,West,Premium,799,12.93,1
C00639,T1241,West,Standard,499,19.86,0
C00640,T1439,East,Standard,499,26.83,2
C00641,T1019,South,Standard,499,21.53,1
C00642,T1005,North,Basic,299,45.81,2
C00643,T1154,Central,Premium,799,38.56,1
C00644,T1290,South,Unlimited,1199,26.48,1
C00645,T1434,East,Premium,799,33.39,0
C00646,T1195,North,Basic,299,33.93,2
C00647,T1075,East,Standard,499,28.92,0
C00648,T1290,South,Basic,299,19.09,2
C00649,T1421,North,Basic,299,15.65,1
C00650,T1072,East,Premium,799,29.43,1
C00651,T1054,West,Standard,499,27.52,1
C00652,T1398,North,Basic,299,24.58,0
C00653,T1104,South,Unlimited,1199,18.84,1
C00654,T1170,West,Unlimited,1199,28.48,0
C00655,T1442,East,Premium,799,27.57,1
C00656,T1270,North,Unlimited,1199,31.39,3
C00657,T1097,Central,Premium,799,41.88,1
C00658,T1298,South,Premium,799,25.27,6
C00659,T1493,West,Basic,299,17.33,0
C00660,T1284,East,Unlimited,1199,15.64,1
C00661,T1497,Central,Basic,299,20.71,1
C00662,T1472,South,Standard,499,22.24,1
C00663,T1133,South,Premium,799,32.91,0
C00664,T1282,North,Premium,799,9.27,0
C00665,T1096,West,Premium,799,5.04,0
C00666,T1356,West,Premium,799,36.6,0
C00667,T1203,North,Unlimited,1199,22.03,0
C00668,T1113,South,Basic,299,6.9,4
C00669,T1037,South,Standard,499,37.94,7
C00670,T1281,South,Premium,799,21.54,0
C00671,T1024,North,Standard,499,32.04,2
C00672,T1151,East,Standard,499,22.46,1
C00673,T1097,Central,Unlimited,1199,32.47,3
C00674,T1080,Central,Standard,499,29.51,2
C00675,T1017,South,Standard,499,9.65,2
C00676,T1099,North,Premium,799,33.17,2
C00677,T1234,East,Premium,799,5.71,1
C00678,T1093,West,Premium,799,18.08,0
C00679,T1208,East,Standard,499,4.1,1
C00680,T1335,Central,Basic,299,18.98,2
C00681,T1009,East,Premium,799,17.66,0
C00682,T1118,North,Unlimited,1199,27.33,1
C00683,T1365,Central,Unlimited,1199,21.03,0
C00684,T1258,East,Unlimited,1199,30.39,0
C00685,T1400,South,Basic,299,27.73,0
C00686,T1016,East,Premium,799,27.31,0
C00687,T1363,East,Standard,499,12.7,2
C00688,T1291,West,Premium,799,27.59,3
C00689,T1195,North,Basic,299,8.94,3
C00690,T1078,Central,Basic,299,28.83,5
C00691,T1224,East,Premium,799,32.55,0
C00692,T1032,East,Unlimited,1199,18.94,1
C00693,T1134,South,Standard,499,0.0,3
C00694,T1019,South,Premium,799,24.31,1
C00695,T1106,West,Premium,799,22.93,1
C00696,T1029,North,Standard,499,35.51,0
C00697,T1116,East,Premium,799,36.83,0
C00698,T1484,North,Basic,299,19.97,1
C00699,T1083,South,Standard,499,31.86,0
C00700,T1417,Central,Premium,799,40.39,3
C00701,T1216,North,Unlimited,1199,36.41,5
C00702,T1092,West,Unlimited,1199,39.26,0
C00703,T1384,East,Premium,799,25.9,1
C00704,T1373,Central,Standard,499,28.19,0
C00705,T1101,West,Standard,499,22.96,0
C00706,T1068,Central,Standard,499,42.26,0
C00707,T1319,East,Standard,499,26.82,1
C00708,T1004,South,Standard,499,17.52,0
C00709,T1008,East,Standard,499,26.41,2
C00710,T1169,West,Unlimited,1199,33.23,0
C00711,T1293,North,Basic,299,14.2,0
C00712,T1110,East,Standard,499,16.84,1
C00713,T1449,West,Basic,299,28.63,0
C00714,T1117,Central,Basic,299,20.63,2
C00715,T1112,North,Standard,499,21.66,1
C00716,T1129,West,Unlimited,1199,21.79,4
C00717,T1225,Central,Basic,299,39.88,2
C00718,T1375,Central,Basic,299,19.32,1
C00719,T1343,North,Unlimited,1199,32.92,2
C00720,T1401,South,Unlimited,1199,36.25,1
C00721,T1186,East,Basic,299,12.9,2
C00722,T1224,East,Unlimited,1199,16.42,0
C00723,T1072,East,Unlimited,1199,24.73,1
C00724,T1312,West,Premium,799,17.38,1
C00725,T1384,East,Premium,799,30.31,2
C00726,T1127,Central,Basic,299,38.61,0
C00727,T1088,South,Premium,799,33.96,0
C00728,T1328,West,Premium,799,34.66,1
C00729,T1107,Central,Basic,299,27.84,0
C00730,T1040,North,Standard,499,41.82,3
C00731,T1466,South,Standard,499,29.64,0
C00732,T1376,Central,Premium,799,21.31,2
C00733,T1417,Central,Unlimited,1199,20.44,3
C00734,T1087,East,Standard,499,43.69,1
C00735,T1014,South,Standard,499,27.0,2
C00736,T1138,South,Standard,499,24.86,1
C00737,T1023,East,Standard,499,17.33,0
C00738,T1276,West,Premium,799,33.18,3
C00739,T1234,East,Basic,299,26.08,0
C00740,T1484,North,Basic,299,25.82,0
C00741,T1046,East,Unlimited,1199,35.09,0
C00742,T1367,Central,Standard,499,9.06,2
C00743,T1490,East,Standard,499,34.65,1
C00744,T1338,West,Standard,499,19.78,0
C00745,T1149,North,Basic,299,36.46,0
C00746,T1451,South,Premium,799,21.7,1
C00747,T1029,North,Unlimited,1199,38.41,2
C00748,T1416,West,Unlimited,1199,18.68,1
C00749,T1469,Central,Premium,799,8.85,0
C00750,T1338,West,Unlimited,1199,18.2,0
C00751,T1373,Central,Basic,299,28.05,1
C00752,T1425,Central,Unlimited,1199,30.56,2
C00753,T1328,West,Unlimited,1199,32.51,1
C00754,T1164,Central,Premium,799,29.99,0
C00755,T1211,South,Basic,299,23.9,0
C00756,T1318,East,Standard,499,30.15,1
C00757,T1473,North,Premium,799,12.97,3
C00758,T1025,North,Unlimited,1199,34.7,0
C00759,T1184,South,Standard,499,16.37,9
C00760,T1446,West,Unlimited,1199,17.17,1
C00761,T1078,Central,Unlimited,1199,18.78,4
C00762,T1173,Central,Basic,299,24.87,1
C00763,T1092,West,Standard,499,0.59,3
C00764,T1162,North,Basic,299,35.84,0
C00765,T1410,West,Premium,799,28.58,0
C00766,T1197,Central,Unlimited,1199,37.26,0
C00767,T1388,East,Premium,799,31.09,1
C00768,T1364,East,Premium,799,33.88,0
C00769,T1468,North,Standard,499,25.07,1
C00770,T1484,North,Standard,499,31.93,0
C00771,T1248,North,Standard,499,38.94,2
C00772,T1321,East,Standard,499,23.74,0
C00773,T1231,West,Basic,299,17.21,1
C00774,T1406,East,Standard,499,19.55,2
C00775,T1051,Central,Standard,499,44.02,1
C00776,T1043,West,Basic,299,19.85,1
C00777,T1024,North,Basic,299,16.82,1
C00778,T1271,Central,Unlimited,1199,26.06,1
C00779,T1494,West,Basic,299,15.49,0
C00780,T1120,North,Premium,799,27.22,1
C00781,T1352,East,Unlimited,1199,24.18,0
C00782,T1413,North,Basic,299,15.59,0
C00783,T1342,Central,Basic,299,16.89,2
C00784,T1232,South,Basic,299,17.33,0
C00785,T1441,East,Unlimited,1199,6.92,0
C00786,T1149,North,Basic,299,10.8,0
C00787,T1408,South,Standard,499,36.21,0
C00788,T1306,East,Standard,499,19.83,3
C00789,T1053,South,Premium,799,19.87,0
C00790,T1355,South,Premium,799,21.36,1
C00791,T1091,North,Premium,799,31.97,1
C00792,T1376,Central,Basic,299,38.92,1
C00793,T1252,North,Basic,299,20.6,1
C00794,T1088,South,Standard,499,18.36,1
C00795,T1072,East,Unlimited,1199,12.86,1
C00796,T1484,North,Unlimited,1199,15.7,1
C00797,T1383,Central,Premium,799,31.41,1
C00798,T1127,Central,Standard,499,15.51,0
C00799,T1285,North,Unlimited,1199,20.93,1
C00800,T1093,West,Standard,499,18.1,1
C00801,T1010,East,Premium,799,37.25,1
C00802,T1438,West,Premium,799,39.9,0
C00803,T1076,Central,Standard,499,4.49,1
C00804,T1057,East,Unlimited,1199,13.72,0
C00805,T1090,South,Unlimited,1199,49.05,0
C00806,T1347,Central,Premium,799,7.85,0
C00807,T1350,Central,Premium,799,18.19,1
C00808,T1302,Central,Unlimited,1199,23.12,3
C00809,T1435,South,Standard,499,25.84,0
C00810,T1465,North,Standard,499,13.16,1
C00811,T1378,Central,Basic,299,12.62,1
C00812,T1354,East,Standard,499,28.15,3
C00813,T1499,North,Premium,799,14.58,1
C00814,T1150,South,Premium,799,30.58,1
C00815,T1226,Central,Basic,299,19.19,1
C00816,T1156,Central,Unlimited,1199,8.43,2
C00817,T1260,West,Premium,799,12.27,3
C00818,T1006,Central,Premium,799,24.08,1
C00819,T1237,Central,Basic,299,26.86,2
C00820,T1411,West,Standard,499,25.04,0
C00821,T1005,North,Premium,799,24.93,2
C00822,T1314,North,Unlimited,1199,14.2,0
C00823,T1392,North,Premium,799,39.86,0
C00824,T1036,Central,Premium,799,8.03,0
C00825,T1097,Central,Unlimited,1199,25.98,4
C00826,T1254,South,Premium,799,19.91,1
C00827,T1319,East,Standard,499,18.28,2
C00828,T1203,North,Unlimited,1199,33.85,0
C00829,T1324,North,Standard,499,16.67,0
C00830,T1081,Central,Premium,799,12.81,0
C00831,T1212,West,Standard,499,35.37,0
C00832,T1137,South,Standard,499,24.66,1
C00833,T1231,West,Unlimited,1199,31.47,1
C00834,T1242,North,Premium,799,35.63,0
C00835,T1406,East,Standard,499,47.91,0
C00836,T1081,Central,Premium,799,24.52,0
C00837,T1290,South,Standard,499,14.46,0
C00838,T1008,East,Unlimited,1199,8.56,0
C00839,T1041,South,Unlimited,1199,32.11,2
C00840,T1178,Central,Basic,299,19.94,1
C00841,T1072,East,Standard,499,24.06,0
C00842,T1014,South,Premium,799,41.67,2
C00843,T1293,North,Standard,499,6.65,1
C00844,T1077,East,Premium,799,2.79,0
C00845,T1059,South,Basic,299,11.59,0
C00846,T1165,East,Unlimited,1199,8.46,0
C00847,T1111,East,Basic,299,39.14,1
C00848,T1077,East,Premium,799,31.89,0
C00849,T1161,Central,Unlimited,1199,23.83,3
C00850,T1119,North,Unlimited,1199,15.86,1
C00851,T1125,West,Unlimited,1199,30.65,2
C00852,T1342,Central,Standard,499,21.54,2
C00853,T1330,North,Unlimited,1199,26.75,2
C00854,T1088,South,Premium,799,24.36,0
C00855,T1340,North,Standard,499,31.04,1
C00856,T1021,West,Unlimited,1199,24.46,2
C00857,T1193,South,Basic,299,27.42,4
C00858,T1339,West,Premium,799,18.42,0
C00859,T1319,East,Basic,299,16.33,1
C00860,T1330,North,Premium,799,28.76,1
C00861,T1049,West,Standard,499,35.72,2
C00862,T1104,South,Basic,299,15.73,1
C00863,T1114,West,Basic,299,37.57,1
C00864,T1022,Central,Premium,799,17.81,1
C00865,T1293,North,Standard,499,20.31,1
C00866,T1360,East,Standard,499,31.1,1
C00867,T1032,East,Basic,299,18.19,1
C00868,T1090,South,Standard,499,20.07,0
C00869,T1048,Central,Standard,499,22.54,0
C00870,T1400,South,Basic,299,18.72,0
C00871,T1190,East,Premium,799,12.62,0
C00872,T1261,North,Basic,299,18.77,2
C00873,T1364,East,Premium,799,17.97,0
C00874,T1275,Central,Standard,499,10.56,1
C00875,T1445,East,Unlimited,1199,19.3,6
C00876,T1213,Central,Unlimited,1199,33.78,2
C00877,T1205,Central,Premium,799,28.9,1
C00878,T1053,South,Basic,299,0.01,2
C00879,T1271,Central,Premium,799,31.51,2
C00880,T1134,South,Basic,299,11.37,1
C00881,T1199,West,Premium,799,28.02,1
C00882,T1156,Central,Standard,499,39.33,1
C00883,T1428,South,Basic,299,21.66,0
C00884,T1021,West,Unlimited,1199,28.23,2
C00885,T1090,South,Unlimited,1199,27.65,1
C00886,T1226,Central,Unlimited,1199,29.42,0
C00887,T1125,West,Premium,799,7.02,1
C00888,T1266,West,Premium,799,0.0,2
C00889,T1397,West,Unlimited,1199,7.55,2
C00890,T1326,North,Unlimited,1199,18.42,0
C00891,T1144,East,Unlimited,1199,9.86,3
C00892,T1383,Central,Premium,799,47.26,2
C00893,T1396,South,Basic,299,31.5,1
C00894,T1305,Central,Unlimited,1199,25.79,0
C00895,T1370,West,Standard,499,37.86,1
C00896,T1111,East,Premium,799,16.26,4
C00897,T1337,South,Standard,499,29.7,2
C00898,T1312,West,Standard,499,14.87,1
C00899,T1366,Central,Unlimited,1199,40.48,2
C00900,T1091,North,Basic,299,28.6,1
C00901,T1098,East,Standard,499,12.94,2
C00902,T1008,East,Premium,799,33.43,0
C00903,T1353,West,Basic,299,21.67,1
C00904,T1023,East,Premium,799,15.64,1
C00905,T1083,South,Premium,799,26.58,1
C00906,T1272,East,Standard,499,22.22,3
C00907,T1407,East,Basic,299,35.27,0
C00908,T1144,East,Unlimited,1199,15.35,0
C00909,T1480,East,Basic,299,37.17,2
C00910,T1046,East,Unlimited,1199,13.36,2
C00911,T1441,East,Unlimited,1199,29.81,1
C00912,T1078,Central,Unlimited,1199,35.42,6
C00913,T1312,West,Premium,799,22.24,1
C00914,T1294,Central,Basic,299,11.0,1
C00915,T1333,North,Standard,499,29.73,2
C00916,T1263,Central,Standard,499,26.52,2
C00917,T1056,South,Basic,299,32.53,0
C00918,T1029,North,Standard,499,27.54,1
C00919,T1448,East,Unlimited,1199,27.98,0
C00920,T1216,North,Unlimited,1199,19.68,1
C00921,T1377,Central,Standard,499,25.42,1
C00922,T1361,West,Basic,299,12.14,2
C00923,T1031,East,Basic,299,25.26,2
C00924,T1178,Central,Standard,499,12.59,2
C00925,T1382,West,Standard,499,29.12,0
C00926,T1276,West,Premium,799,18.58,0
C00927,T1099,North,Unlimited,1199,19.59,1
C00928,T1096,West,Basic,299,32.84,1
C00929,T1001,North,Premium,799,37.68,1
C00930,T1323,Central,Basic,299,25.92,0
C00931,T1167,South,Standard,499,23.71,0
C00932,T1138,South,Standard,499,27.08,1
C00933,T1453,Central,Standard,499,21.32,1
C00934,T1281,South,Basic,299,12.56,1
C00935,T1478,West,Premium,799,46.96,0
C00936,T1283,West,Standard,499,8.49,1
C00937,T1473,North,Unlimited,1199,23.74,1
C00938,T1431,Central,Standard,499,27.2,1
C00939,T1337,South,Basic,299,30.84,1
C00940,T1230,East,Unlimited,1199,18.67,0
C00941,T1273,North,Unlimited,1199,16.66,3
C00942,T1421,North,Unlimited,1199,16.94,0
C00943,T1387,East,Unlimited,1199,22.46,1
C00944,T1477,West,Standard,499,37.08,2
C00945,T1439,East,Standard,499,36.65,2
C00946,T1090,South,Standard,499,30.9,2
C00947,T1451,South,Unlimited,1199,10.21,1
C00948,T1344,East,Standard,499,27.5,1
C00949,T1109,East,Unlimited,1199,52.62,0
C00950,T1208,East,Basic,299,28.97,2
C00951,T1258,East,Premium,799,26.31,1
C00952,T1325,North,Basic,299,21.08,0
C00953,T1452,West,Unlimited,1199,33.71,0
C00954,T1090,South,Unlimited,1199,43.43,0
C00955,T1232,South,Basic,299,27.39,0
C00956,T1126,West,Unlimited,1199,11.62,0
C00957,T1282,North,Premium,799,2.83,0
C00958,T1494,West,Basic,299,24.39,0
C00959,T1000,North,Basic,299,16.2,2
C00960,T1097,Central,Standard,499,35.14,0
C00961,T1339,West,Standard,499,19.49,0
C00962,T1102,North,Standard,499,18.6,0
C00963,T1367,Central,Standard,499,22.54,2
C00964,T1050,North,Standard,499,9.75,1
C00965,T1178,Central,Standard,499,35.17,0
C00966,T1236,East,Basic,299,27.11,1
C00967,T1270,North,Unlimited,1199,26.03,0
C00968,T1166,North,Basic,299,17.28,1
C00969,T1207,South,Unlimited,1199,39.31,2
C00970,T1252,North,Unlimited,1199,39.02,2
C00971,T1048,Central,Basic,299,23.05,1
C00972,T1216,North,Premium,799,25.2,6
C00973,T1085,West,Basic,299,22.8,0
C00974,T1325,North,Basic,299,20.16,3
C00975,T1438,West,Premium,799,17.8,2
C00976,T1126,West,Basic,299,47.56,0
C00977,T1318,East,Standard,499,18.33,1
C00978,T1239,Central,Unlimited,1199,15.04,1
C00979,T1489,East,Unlimited,1199,16.03,0
C00980,T1059,South,Unlimited,1199,38.95,2
C00981,T1470,South,Basic,299,38.7,1
C00982,T1180,North,Unlimited,1199,19.75,0
C00983,T1296,West,Standard,499,34.36,3
C00984,T1277,North,Premium,799,20.98,2
C00985,T1179,North,Unlimited,1199,25.93,3
C00986,T1091,North,Basic,299,12.8,1
C00987,T1366,Central,Standard,499,15.19,4
C00988,T1192,East,Premium,799,37.65,4
C00989,T1356,West,Unlimited,1199,27.0,0
C00990,T1273,North,Unlimited,1199,34.27,3
C00991,T1313,West,Premium,799,27.74,0
C00992,T1294,Central,Basic,299,13.53,0
C00993,T1070,West,Premium,799,27.92,1
C00994,T1229,North,Standard,499,9.75,3
C00995,T1315,West,Standard,499,22.98,1
C00996,T1175,East,Premium,799,28.26,2
C00997,T1114,West,Premium,799,22.4,1
C00998,T1343,North,Unlimited,1199,35.49,2
C00999,T1321,East,Basic,299,30.45,0
C01000,T1391,South,Unlimited,1199,26.55,1
C01001,T1377,Central,Premium,799,24.01,0
C01002,T1453,Central,Standard,499,28.45,3
C01003,T1296,West,Basic,299,24.96,0
C01004,T1227,North,Premium,799,30.14,1
C01005,T1321,East,Unlimited,1199,34.79,0
C01006,T1073,North,Unlimited,1199,13.33,1
C01007,T1216,North,Premium,799,34.32,1
C01008,T1391,South,Unlimited,1199,3.71,0
C01009,T1293,North,Unlimited,1199,31.32,0
C01010,T1248,North,Basic,299,27.21,2
C01011,T1287,South,Basic,299,53.01,1
C01012,T1283,West,Unlimited,1199,8.82,0
C01013,T1157,Central,Unlimited,1199,20.32,0
C01014,T1130,South,Premium,799,37.64,1
C01015,T1351,East,Premium,799,26.25,0
C01016,T1207,South,Premium,799,23.09,1
C01017,T1038,South,Standard,499,17.92,1
C01018,T1410,West,Premium,799,12.49,0
C01019,T1057,East,Unlimited,1199,33.82,2
C01020,T1236,East,Standard,499,21.02,0
C01021,T1147,West,Unlimited,1199,36.55,4
C01022,T1265,South,Premium,799,27.32,0
C01023,T1105,West,Unlimited,1199,21.49,3
C01024,T1375,Central,Basic,299,35.79,1
C01025,T1194,Central,Premium,799,1.26,1
C01026,T1397,West,Basic,299,18.11,3
C01027,T1135,Central,Premium,799,30.01,0
C01028,T1161,Central,Basic,299,28.46,0
C01029,T1405,South,Standard,499,40.63,0
C01030,T1339,West,Unlimited,1199,25.22,0
C01031,T1448,East,Basic,299,32.37,2
C01032,T1167,South,Standard,499,31.58,1
C01033,T1060,South,Basic,299,11.45,1
C01034,T1083,South,Unlimited,1199,16.41,1
C01035,T1071,West,Unlimited,1199,38.36,2
C01036,T1020,South,Unlimited,1199,7.02,2
C01037,T1204,West,Premium,799,29.75,1
C01038,T1283,West,Basic,299,10.33,1
C01039,T1009,East,Standard,499,31.8,0
C01040,T1138,South,Premium,799,55.83,3
C01041,T1183,Central,Basic,299,27.62,0
C01042,T1394,East,Standard,499,30.48,0
C01043,T1000,North,Standard,499,11.87,1
C01044,T1447,South,Basic,299,28.22,2
C01045,T1168,South,Unlimited,1199,24.67,1
C01046,T1156,Central,Standard,499,29.87,0
C01047,T1316,East,Unlimited,1199,29.3,5
C01048,T1134,South,Basic,299,17.56,1
C01049,T1283,West,Premium,799,21.73,1
C01050,T1212,West,Standard,499,41.65,0
C01051,T1007,North,Standard,499,37.76,0
C01052,T1473,North,Unlimited,1199,25.12,3
C01053,T1403,Central,Premium,799,13.48,3
C01054,T1468,North,Basic,299,16.68,1
C01055,T1024,North,Basic,299,15.1,0
C01056,T1108,South,Basic,299,26.47,1
C01057,T1347,Central,Premium,799,25.71,1
C01058,T1368,East,Unlimited,1199,25.2,0
C01059,T1389,South,Unlimited,1199,36.05,0
C01060,T1052,West,Premium,799,29.77,4
C01061,T1330,North,Standard,499,14.78,0
C01062,T1008,East,Premium,799,29.58,0
C01063,T1198,South,Premium,799,24.81,0
C01064,T1049,West,Premium,799,25.05,1
C01065,T1392,North,Standard,499,32.87,0
C01066,T1422,East,Unlimited,1199,36.12,3
C01067,T1277,North,Premium,799,35.39,1
C01068,T1221,North,Unlimited,1199,7.6,0
C01069,T1291,West,Basic,299,20.92,1
C01070,T1257,Central,Unlimited,1199,25.83,0
C01071,T1467,North,Basic,299,34.33,2
C01072,T1334,North,Basic,299,18.15,0
C01073,T1271,Central,Unlimited,1199,22.13,1
C01074,T1082,Central,Unlimited,1199,20.64,0
C01075,T1449,West,Basic,299,36.42,3
C01076,T1015,North,Basic,299,28.62,0
C01077,T1323,Central,Standard,499,35.45,0
C01078,T1218,North,Premium,799,0.0,0
C01079,T1454,East,Basic,299,19.83,2
C01080,T1024,North,Standard,499,32.67,0
C01081,T1138,South,Premium,799,22.69,4
C01082,T1155,East,Premium,799,13.95,0
C01083,T1067,East,Basic,299,26.54,0
C01084,T1201,Central,Unlimited,1199,33.64,0
C01085,T1140,East,Premium,799,18.07,0
C01086,T1488,East,Unlimited,1199,11.7,0
C01087,T1286,West,Unlimited,1199,37.94,1
C01088,T1419,Central,Premium,799,38.77,2
C01089,T1084,East,Premium,799,15.07,2
C01090,T1481,West,Basic,299,25.33,0
C01091,T1193,South,Standard,499,27.65,4
C01092,T1059,South,Premium,799,16.85,0
C01093,T1466,South,Premium,799,25.55,1
C01094,T1312,West,Unlimited,1199,47.94,3
C01095,T1446,West,Unlimited,1199,22.29,0
C01096,T1070,West,Premium,799,33.3,0
C01097,T1477,West,Unlimited,1199,23.74,0
C01098,T1393,West,Standard,499,30.92,0
C01099,T1094,Central,Standard,499,25.25,3
C01100,T1063,South,Basic,299,42.14,2
C01101,T1169,West,Standard,499,14.88,2
C01102,T1110,East,Premium,799,14.82,0
C01103,T1225,Central,Basic,299,40.64,1
C01104,T1132,East,Unlimited,1199,12.13,3
C01105,T1157,Central,Unlimited,1199,10.34,2
C01106,T1461,Central,Unlimited,1199,17.54,1
C01107,T1155,East,Premium,799,2.11,1
C01108,T1350,Central,Premium,799,35.76,0
C01109,T1190,East,Standard,499,18.53,0
C01110,T1307,West,Unlimited,1199,22.92,2
C01111,T1167,South,Standard,499,32.14,0
C01112,T1049,West,Standard,499,9.55,0
C01113,T1273,North,Standard,499,36.17,4
C01114,T1003,Central,Unlimited,1199,25.82,1
C01115,T1425,Central,Basic,299,32.03,0
C01116,T1496,West,Standard,499,43.64,1
C01117,T1147,West,Premium,799,35.92,0
C01118,T1373,Central,Premium,799,9.6,2
C01119,T1111,East,Basic,299,32.31,2
C01120,T1085,West,Basic,299,26.94,0
C01121,T1001,North,Standard,499,20.86,0
C01122,T1201,Central,Standard,499,12.78,0
C01123,T1337,South,Standard,499,20.91,2
C01124,T1476,East,Basic,299,36.51,0
C01125,T1475,Central,Unlimited,1199,25.31,1
C01126,T1121,South,Standard,499,33.57,1
C01127,T1324,North,Unlimited,1199,21.93,2
C01128,T1253,East,Standard,499,37.67,1
C01129,T1217,North,Premium,799,23.22,2
C01130,T1274,North,Standard,499,36.96,2
C01131,T1316,East,Premium,799,44.24,3
C01132,T1284,East,Premium,799,29.7,0
C01133,T1364,East,Premium,799,19.85,3
C01134,T1283,West,Premium,799,44.77,1
C01135,T1087,East,Standard,499,33.1,0
C01136,T1299,South,Premium,799,36.71,2
C01137,T1087,East,Premium,799,21.83,0
C01138,T1071,West,Premium,799,45.98,1
C01139,T1051,Central,Unlimited,1199,17.01,0
C01140,T1059,South,Premium,799,24.19,1
C01141,T1250,North,Premium,799,21.47,0
C01142,T1314,North,Basic,299,22.31,1
